PID	PLOTKEY	TREE_ID	TREE_SPECIES	TREE_SPECIES_LUMP	code	DIAM_CLASS_4_11	DIAM_CLASS_12_23	DIAM_CLASS_24_35	DIAM_CLASS_36_	TOTAL	height	genus	species	var_subsp	lifeform	source	table	code_match	name	num_matches
14641	39D35	18650	D	D	D	4	4	0	1	9	50	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14641	39D35	18651	W1	W1	W1	3	6	0	0	9	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14641	39D35	18653	T	T	T	2	0	0	0	2	20	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
14642	39D36	18657	T	T	T	23	1	0	0	24		lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
14642	39D36	18655	W1	W1	W1	1	3	2	3	9		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14642	39D36	18654	D	D	D	2	0	3	2	7		pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14642	39D36	18656	S	S	S	0	1	4	1	6		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14642	39D36	18658	Y	Y	Y	0	0	1	0	1		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14643	39D37	18659	Y	Y	Y	10	7	2	3	22	170	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14643	39D37	18662	B	B	B	2	2	0	0	4	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14643	39D37	18661	I	I	I	3	0	0	1	4	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14643	39D37	18660	S	S	S	2	0	1	1	4	170	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14644	39D41	18664	W1	W1	W1	24	4	3	0	31	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14644	39D41	18667	D	D	D	3	8	3	0	14	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14644	39D41	18665	S	S	S	0	4	3	0	7	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14644	39D41	18666	Y	Y	Y	0	1	0	1	2	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14644	39D41	18663	B	B	B	0	1	0	0	1	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14644	39D41	18668	I	I	I	0	0	0	1	1	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14645	39D42	18669	W1	W1	W1	5	2	1	4	12		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14645	39D42	18670	S	S	S	1	1	0	3	5		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14645	39D42	18671	T	T	T	4	0	0	0	4		lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
14645	39D42	18672	I	I	I	1	1	0	0	2		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14645	39D42	18673	B	B	B	1	0	0	0	1		quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14646	39D51	18676	W1	W1	W1	20	3	1	2	26	180	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14646	39D51	18677	I	I	I	14	0	2	0	16	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14646	39D51	18674	Y	Y	Y	5	1	0	2	8	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14646	39D51	18675	S	S	S	3	0	2	1	6	90	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14648	39D53	18678	W1	W1	W1	5	3	2	3	13	120	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14648	39D53	18679	D	D	D	4	4	0	1	9	170	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14648	39D53	18680	S	S	S	0	4	2	0	6	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14648	39D53	18681	I	I	I	0	2	0	0	2	80	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14649	39D61	18682	L	L	L	22	12	0	0	34	80	pinus	contorta	murrayana	t	3	TREE_TALLY	matched	Pinus contorta murrayana	2
14649	39D61	18684	R1	R1	R1	2	2	5	0	9	175	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14649	39D61	18683	W1	W1	W1	2	6	0	0	8	90	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14650	39D62	18687	W1	W1	W1	10	1	4	4	19		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14650	39D62	18686	R1	R1	R1	1	1	0	2	4		abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14650	39D62	18685	S	S	S	1	1	0	0	2		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14651	39D63	18688	J	J	J	22	1	1	0	24	40	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
14653	39D65	18689	R1	R1	R1	23	8	3	1	35		abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14653	39D65	18690	W1	W1	W1	21	3	0	0	24		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14653	39D65	18691	S	S	S	3	1	0	1	5		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14653	39D65	18692	I	I	I	3	0	0	0	3		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14654	39D66	18694	W1	W1	W1	7	1	0	6	14		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14654	39D66	18693	Cn	Cn	Cn	12	0	0	0	12		cornus	nuttallii		s	3	TREE_TALLY	matched	Cornus nuttallii 	1
14654	39D66	18696	I	I	I	1	0	0	1	2		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14654	39D66	18695	S	S	S	0	0	0	2	2		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14655	39E11	18697	Y	Y	Y	32	18	0	0	50		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14655	39E11	18698	B	B	B	0	0	1	0	1		quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14656	39E12	18699	W	W	W	9	4	0	0	13	18	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14656	39E12	18701	D4	D4	D4	4	4	0	0	8	18	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14656	39E12	18700	DP	DP	DP	2	5	1	0	8	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
14657	39E13	18702	Y	Y	Y	19	7	0	0	26		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14657	39E13	18703	B	B	B	2	1	0	0	3		quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14658	39E14	18705	W	W	W	1	3	0	0	4		quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14658	39E14	18704	DP	DP	DP	0	0	1	2	3		pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
14658	39E14	18706	D4	D4	D4	2	0	0	0	2		quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14659	39E15	18707	Y	Y	Y	11	22	0	0	33	70	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14659	39E15	18708	B	B	B	2	2	0	0	4	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14660	39E21	18709	Y	Y	Y	12	11	2	0	25		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14660	39E21	18711	B	B	B	1	1	0	0	2		quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14660	39E21	18710	I	I	I	1	0	0	0	1		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14661	39E22	18712	Y	Y	Y	1	1	2	7	11		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14661	39E22	18714	S	S	S	0	0	0	4	4		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14661	39E22	18713	I	I	I	1	0	0	1	2		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14662	39E23	18715	Y	Y	Y	13	5	8	1	27		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14662	39E23	18717	I	I	I	0	2	0	1	3		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14662	39E23	18716	S	S	S	1	0	1	0	2		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14663	39E24	18718	Y	Y	Y	23	12	0	1	36	150	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14663	39E24	18720	I	I	I	26	2	0	0	28	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14663	39E24	18719	S	S	S	11	7	0	0	18	75	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14664	39E25	18721	Y	Y	Y	7	11	2	0	20	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14664	39E25	18722	I	I	I	0	0	1	0	1	90	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14665	39E26	18723	Y	Y	Y	12	6	2	0	20		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14666	39E31	18724	Y	Y	Y	27	14	6	0	47	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14666	39E31	18726	S	S	S	0	2	0	0	2	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14666	39E31	18725	W1	W1	W1	0	2	0	0	2	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14666	39E31	18727	D	D	D	0	1	0	0	1	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14667	39E32	18728	Y	Y	Y	2	1	4	0	7	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14667	39E32	18730	B	B	B	3	0	0	0	3	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14667	39E32	18729	I	I	I	0	0	1	0	1	100	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14668	39E33	18731	Y	Y	Y	13	1	6	1	21	140	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14668	39E33	18732	B	B	B	3	0	0	0	3	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14669	39E34	18733	Y	Y	Y	3	5	5	0	13	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14669	39E34	18734	B	B	B	1	2	0	0	3	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14669	39E34	18735	W	W	W	1	2	0	0	3	15	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14669	39E34	18736	I	I	I	1	0	0	0	1	10	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14670	39E35	18737	Y	Y	Y	9	23	0	0	32	70	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14670	39E35	18738	I	I	I	2	0	0	0	2	20	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14671	39E41	18739	Y	Y	Y	10	22	2	3	37		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14671	39E41	18740	I	I	I	1	2	0	0	3	30	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14671	39E41	18741	B	B	B	0	1	1	0	2	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14673	39E43	18744	T	T	T	4	0	0	0	4		lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
14673	39E43	18742	W1	W1	W1	2	2	0	0	4		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14673	39E43	18743	I	I	I	2	1	0	0	3		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14673	39E43	18745	B	B	B	2	0	0	0	2		quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14674	39E51	18746	Y	Y	Y	6	4	4	1	15		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14674	39E51	18748	I	I	I	2	3	1	0	6		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14674	39E51	18747	W1	W1	W1	2	0	0	0	2		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14674	39E51	18749	B	B	B	0	1	0	0	1		quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14675	39E61	18753	I	I	I	20	0	1	0	21		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14675	39E61	18750	W1	W1	W1	12	5	1	1	19		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14675	39E61	18752	R1	R1	R1	2	3	4	2	11		abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14675	39E61	18754	S	S	S	4	1	0	0	5		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14675	39E61	18751	D	D	D	2	1	0	0	3		pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14675	39E61	18755	Y	Y	Y	2	0	0	0	2	25	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14676	39E62	18756	W	W	W	7	7	4	1	19	120	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14676	39E62	18757	S	S	S	5	4	2	2	13	120	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14676	39E62	18758	D	D	D	1	0	0	1	2	120	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14676	39E62	18759	I	I	I	0	1	1	0	2	75	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14677	39E63	18760	W1	W1	W1	3	8	1	2	14	180	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14677	39E63	18762	D	D	D	4	6	0	1	11	180	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14677	39E63	18764	B	B	B	3	6	0	0	9	50	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14677	39E63	18761	S	S	S	5	3	1	0	9	180	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14677	39E63	18763	I	I	I	2	1	2	0	5	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14678	39E64	18765	D	D	D	13	9	8	2	32		pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14678	39E64	18766	I	I	I	10	6	1	0	17		libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14678	39E64	18767	W1	W1	W1	3	4	1	0	8		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14678	39E64	18768	S	S	S	2	1	2	0	5		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14678	39E64	18769	Y	Y	Y	0	0	3	0	3		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14679	39E65	18774	W1	W1	W1	2	2	4	2	10	140	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14679	39E65	18771	S	S	S	2	3	1	3	9	180	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14679	39E65	18773	B	B	B	1	4	1	0	6	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14679	39E65	18772	D	D	D	1	2	2	1	6	180	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14679	39E65	18775	I	I	I	4	2	0	0	6	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14679	39E65	18770	Y	Y	Y	0	2	0	0	2	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14680	39E66	18779	W1	W1	W1	11	0	1	4	16	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14680	39E66	18776	Y	Y	Y	2	6	2	1	11	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14680	39E66	18778	D	D	D	1	1	4	4	10	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14680	39E66	18777	S	S	S	2	4	0	3	9	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14680	39E66	18781	I	I	I	2	4	0	2	8	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14680	39E66	18780	B	B	B	2	3	0	0	5	50	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14681	39F11	18782	W	W	W	13	2	0	0	15	1	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14681	39F11	18783	D4	D4	D4	1	1	0	0	2	15	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14681	39F11	18784	DP	DP	DP	0	1	0	0	1	30	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
14682	39F12	18785	Y	Y	Y	10	9	5	0	24	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14682	39F12	18786	B	B	B	3	0	0	0	3	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14683	39F13	18788	D4	D4	D4	8	1	0	0	9		quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14683	39F13	18787	DP	DP	DP	5	0	0	0	5		pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
14684	39F14	18789	W	W	W	13	1	0	0	14	15	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14684	39F14	18790	DP	DP	DP	1	4	1	0	6	35	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
14684	39F14	18791	D4	D4	D4	1	1	0	0	2	15	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14685	39F15	18792	D4	D4	D4	8	6	0	0	14	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14685	39F15	18794	DP	DP	DP	1	4	1	0	5	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
14685	39F15	18793	W	W	W	2	0	0	0	2	8	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14686	39F21	18795	Y	Y	Y	2	5	5	0	12	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14686	39F21	18796	DP	DP	DP	1	4	2	0	7	50	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
14686	39F21	18797	D4	D4	D4	1	2	0	0	3	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14686	39F21	18798	W	W	W	2	1	0	0	3	20	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14686	39F21	18799	B	B	B	0	2	0	0	2	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14687	39F22	18800	W	W	W	11	0	0	0	11	15	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14687	39F22	18801	D4	D4	D4	3	0	0	0	3	10	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14688	39F31	18802	Y	Y	Y	6	9	2	0	17	70	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14688	39F31	18803	W	W	W	4	1	0	0	5	15	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14688	39F31	18804	C	C	C	0	1	0	0	1	15	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
14688	39F31	18805	D4	D4	D4	1	0	0	0	1	10	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
14689	39F32	18806	Y	Y	Y	12	10	3	0	25	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14689	39F32	18807	B	B	B	3	2	0	0	5	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14689	39F32	18808	S	S	S	1	0	0	0	1	50	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14690	39F41	18810	D	D	D	3	4	0	0	7	60	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14690	39F41	18813	T	T	T	5	2	0	0	7	15	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
14690	39F41	18809	Y	Y	Y	3	4	0	0	7	60	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14690	39F41	18815	B	B	B	2	2	1	0	5	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14690	39F41	18812	I	I	I	2	1	1	0	4	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14690	39F41	18814	M	M	M	4	0	0	0	4	10	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
14690	39F41	18811	W1	W1	W1	3	1	0	0	4	20	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14691	39F42	18816	Y	Y	Y	4	6	5	1	16	140	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14691	39F42	18817	I	I	I	2	1	0	0	3	30	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14691	39F42	18818	B	B	B	0	2	0	0	2	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14691	39F42	18819	C	C	C	0	1	0	0	1	15	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
14692	39F51	18820	Y	Y	Y	28	10	2	0	40	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14692	39F51	18822	W1	W1	W1	14	1	1	0	16	70	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14692	39F51	18821	D	D	D	4	2	1	1	8	70	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14692	39F51	18823	I	I	I	4	2	0	0	6	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14692	39F51	18824	S	S	S	3	2	0	0	5	80	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14693	39F52	18825	D	D	D	8	5	2	0	15	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14693	39F52	18826	W	W	W	1	2	4	0	7	100	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14693	39F52	18827	S	S	S	2	3	1	0	6	80	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14693	39F52	18828	B	B	B	4	1	0	0	5	50	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14694	39F53	18829	Y	Y	Y	3	8	12	0	23	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14694	39F53	18831	I	I	I	14	7	0	0	21	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14694	39F53	18830	S	S	S	2	6	4	0	12	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14694	39F53	18832	D	D	D	3	4	1	0	8	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14694	39F53	18833	W1	W1	W1	2	3	0	0	5	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14695	39F54	18836	Y	Y	Y	26	10	0	0	36	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14695	39F54	18835	I	I	I	17	4	0	0	21	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14695	39F54	18838	D	D	D	14	0	0	0	14	25	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14695	39F54	18837	B	B	B	2	2	0	0	4	60	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14695	39F54	18834	S	S	S	2	1	0	1	4	90	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14695	39F54	18839	W1	W1	W1	2	0	0	0	2	20	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14696	39F55	18841	Y	Y	Y	7	4	1	0	12	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14696	39F55	18845	I	I	I	7	2	0	1	10	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14696	39F55	18840	W1	W1	W1	3	2	1	4	10	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14696	39F55	18842	S	S	S	2	4	1	0	7	80	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14696	39F55	18843	D	D	D	4	2	0	0	6	60	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14696	39F55	18846	T	T	T	5	0	0	0	5	18	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
14696	39F55	18844	B	B	B	1	1	0	0	2	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14697	39F56	18848	D	D	D	26	0	1	0	27	40	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14697	39F56	18847	Y	Y	Y	4	10	3	0	17	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14697	39F56	18851	I	I	I	6	0	0	0	6	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14697	39F56	18849	S	S	S	1	1	0	0	2	50	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14697	39F56	18852	T	T	T	2	0	0	0	2	20	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
14697	39F56	18850	W1	W1	W1	0	0	0	2	2	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14698	39F57	18853	Y	Y	Y	20	4	1	0	25	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
